,DayofMonth,DayOfWeek,IATA_Code_Marketing_Airline,IATA_Code_Operating_Airline,Origin,OriginState,OriginStateName,Dest,DestState,DestStateName,DepDelay,DepDelayMinutes,DepTimeBlk,ArrDelay,ArrDelayMinutes,ArrTimeBlk,Cancelled,Distance
0,14,7,UA,G7,MHT,NH,New Hampshire,EWR,NJ,New Jersey,71.0,71.0,1700-1759,45.0,45.0,1900-1959,0.0,209.0
1,14,7,UA,G7,IAD,VA,Virginia,EWR,NJ,New Jersey,-1.0,0.0,0800-0859,26.0,26.0,0900-0959,0.0,212.0
2,14,7,UA,G7,EWR,NJ,New Jersey,MHT,NH,New Hampshire,74.0,74.0,1500-1559,86.0,86.0,1600-1659,0.0,209.0
3,14,7,UA,G7,STL,MO,Missouri,ORD,IL,Illinois,0.0,0.0,0600-0659,25.0,25.0,0700-0759,0.0,258.0
4,14,7,UA,G7,STL,MO,Missouri,IAD,VA,Virginia,33.0,33.0,1300-1359,18.0,18.0,1600-1659,0.0,696.0
5,14,7,UA,G7,STL,MO,Missouri,ORD,IL,Illinois,52.0,52.0,1000-1059,48.0,48.0,1200-1259,0.0,258.0
6,14,7,UA,G7,EWR,NJ,New Jersey,ILM,NC,North Carolina,7.0,7.0,2000-2059,11.0,11.0,2200-2259,0.0,488.0
7,14,7,UA,G7,RIC,VA,Virginia,ORD,IL,Illinois,,,1700-1759,,,1800-1859,1.0,642.0
8,14,7,UA,G7,EWR,NJ,New Jersey,ILM,NC,North Carolina,-10.0,0.0,1300-1359,-12.0,0.0,1500-1559,0.0,488.0
9,14,7,UA,G7,RIC,VA,Virginia,EWR,NJ,New Jersey,-6.0,0.0,0600-0659,-35.0,0.0,0700-0759,0.0,277.0
10,14,7,UA,G7,PQI,ME,Maine,EWR,NJ,New Jersey,,,0600-0659,,,0800-0859,1.0,515.0
11,14,7,UA,G7,RIC,VA,Virginia,ORD,IL,Illinois,52.0,52.0,1000-1059,50.0,50.0,1200-1259,0.0,642.0
12,14,7,UA,G7,ORD,IL,Illinois,STL,MO,Missouri,51.0,51.0,1800-1859,45.0,45.0,1900-1959,0.0,258.0
13,14,7,UA,G7,RIC,VA,Virginia,EWR,NJ,New Jersey,-9.0,0.0,1200-1259,-42.0,0.0,1400-1459,0.0,277.0
14,14,7,UA,G7,EWR,NJ,New Jersey,ALB,NY,New York,2.0,2.0,1900-1959,-9.0,0.0,2000-2059,0.0,143.0
15,14,7,UA,G7,DCA,VA,Virginia,EWR,NJ,New Jersey,-10.0,0.0,1600-1659,-46.0,0.0,1800-1859,0.0,199.0
16,14,7,UA,G7,LNK,NE,Nebraska,ORD,IL,Illinois,76.0,76.0,1500-1559,80.0,80.0,1700-1759,0.0,466.0
17,14,7,UA,G7,ORD,IL,Illinois,AVL,NC,North Carolina,58.0,58.0,1100-1159,60.0,60.0,1300-1359,0.0,536.0
18,14,7,UA,G7,DCA,VA,Virginia,EWR,NJ,New Jersey,-6.0,0.0,1000-1059,-20.0,0.0,1200-1259,0.0,199.0
19,14,7,UA,G7,EWR,NJ,New Jersey,PQI,ME,Maine,-10.0,0.0,1400-1459,-14.0,0.0,1600-1659,0.0,515.0
20,14,7,UA,G7,ORD,IL,Illinois,STL,MO,Missouri,,,1200-1259,,,1400-1459,1.0,258.0
21,14,7,UA,G7,ORD,IL,Illinois,SDF,KY,Kentucky,-5.0,0.0,1400-1459,-11.0,0.0,1600-1659,0.0,286.0
22,14,7,UA,G7,LNK,NE,Nebraska,ORD,IL,Illinois,,,0700-0759,,,0900-0959,1.0,466.0
23,14,7,UA,G7,EWR,NJ,New Jersey,PWM,ME,Maine,-7.0,0.0,0800-0859,-29.0,0.0,1000-1059,0.0,284.0
24,14,7,UA,G7,ORD,IL,Illinois,RIC,VA,Virginia,57.0,57.0,1000-1059,24.0,24.0,1300-1359,0.0,642.0
25,14,7,UA,G7,EWR,NJ,New Jersey,PHL,PA,Pennsylvania,-13.0,0.0,0900-0959,-26.0,0.0,1000-1059,0.0,80.0
26,14,7,UA,G7,EWR,NJ,New Jersey,IAD,VA,Virginia,-6.0,0.0,0600-0659,-6.0,0.0,0700-0759,0.0,212.0
27,14,7,UA,G7,SCE,PA,Pennsylvania,ORD,IL,Illinois,-4.0,0.0,0600-0659,-12.0,0.0,0700-0759,0.0,528.0
28,14,7,UA,G7,RIC,VA,Virginia,EWR,NJ,New Jersey,22.0,22.0,1400-1459,-9.0,0.0,1500-1559,0.0,277.0
29,14,7,UA,G7,ORD,IL,Illinois,SCE,PA,Pennsylvania,,,1800-1859,,,2100-2159,1.0,528.0
30,14,7,UA,G7,ORD,IL,Illinois,DAY,OH,Ohio,30.0,30.0,0900-0959,5.0,5.0,1100-1159,0.0,240.0
31,14,7,UA,G7,DCA,VA,Virginia,EWR,NJ,New Jersey,-5.0,0.0,1000-1059,-15.0,0.0,1100-1159,0.0,199.0
32,14,7,UA,G7,EWR,NJ,New Jersey,ORF,VA,Virginia,-5.0,0.0,0800-0859,3.0,3.0,1000-1059,0.0,284.0
33,14,7,UA,G7,EWR,NJ,New Jersey,ROC,NY,New York,56.0,56.0,1500-1559,72.0,72.0,1600-1659,0.0,246.0
34,14,7,UA,G7,ITH,NY,New York,EWR,NJ,New Jersey,-10.0,0.0,1600-1659,-40.0,0.0,1700-1759,0.0,172.0
35,14,7,UA,G7,MDT,PA,Pennsylvania,EWR,NJ,New Jersey,-8.0,0.0,1000-1059,15.0,15.0,1100-1159,0.0,141.0
36,14,7,UA,G7,EWR,NJ,New Jersey,IAD,VA,Virginia,-8.0,0.0,1000-1059,20.0,20.0,1100-1159,0.0,212.0
37,14,7,UA,G7,MHT,NH,New Hampshire,EWR,NJ,New Jersey,1.0,1.0,0600-0659,-11.0,0.0,0700-0759,0.0,209.0
38,14,7,UA,G7,SCE,PA,Pennsylvania,ORD,IL,Illinois,-10.0,0.0,1700-1759,53.0,53.0,1800-1859,0.0,528.0
39,14,7,UA,G7,ORD,IL,Illinois,DTW,MI,Michigan,43.0,43.0,0700-0759,57.0,57.0,1000-1059,0.0,235.0
40,14,7,UA,G7,EWR,NJ,New Jersey,AVP,PA,Pennsylvania,-14.0,0.0,1400-1459,-17.0,0.0,1500-1559,0.0,93.0
41,14,7,UA,G7,ORD,IL,Illinois,SCE,PA,Pennsylvania,,,1300-1359,,,1600-1659,1.0,528.0
42,14,7,UA,G7,EWR,NJ,New Jersey,SCE,PA,Pennsylvania,2.0,2.0,1500-1559,-4.0,0.0,1600-1659,0.0,193.0
43,14,7,UA,G7,EWR,NJ,New Jersey,PHL,PA,Pennsylvania,3.0,3.0,2100-2159,-10.0,0.0,2200-2259,0.0,80.0
44,14,7,UA,G7,ORD,IL,Illinois,FSD,SD,South Dakota,-7.0,0.0,1200-1259,-14.0,0.0,1400-1459,0.0,462.0
45,14,7,UA,C5,IAH,TX,Texas,LCH,LA,Louisiana,-1.0,0.0,1600-1659,-13.0,0.0,1700-1759,0.0,127.0
46,14,7,UA,C5,IAH,TX,Texas,HSV,AL,Alabama,-9.0,0.0,1900-1959,-3.0,0.0,2100-2159,0.0,595.0
47,14,7,UA,C5,CPR,WY,Wyoming,DEN,CO,Colorado,29.0,29.0,0700-0759,16.0,16.0,0800-0859,0.0,230.0
48,14,7,UA,C5,HOB,NM,New Mexico,IAH,TX,Texas,-2.0,0.0,1400-1459,-11.0,0.0,1700-1759,0.0,501.0
49,14,7,UA,C5,IAD,VA,Virginia,RIC,VA,Virginia,-9.0,0.0,0800-0859,-24.0,0.0,0900-0959,0.0,100.0
50,14,7,UA,C5,TYS,TN,Tennessee,IAD,VA,Virginia,17.0,17.0,0900-0959,5.0,5.0,1100-1159,0.0,419.0
51,14,7,UA,C5,IAD,VA,Virginia,CAE,SC,South Carolina,2.0,2.0,1700-1759,-4.0,0.0,1900-1959,0.0,401.0
52,14,7,UA,C5,IAH,TX,Texas,TUL,OK,Oklahoma,-10.0,0.0,0700-0759,-8.0,0.0,0900-0959,0.0,429.0
53,14,7,UA,C5,COD,WY,Wyoming,DEN,CO,Colorado,-1.0,0.0,0700-0759,16.0,16.0,0800-0859,0.0,391.0
54,14,7,UA,C5,LBB,TX,Texas,IAH,TX,Texas,-14.0,0.0,0700-0759,-34.0,0.0,0900-0959,0.0,458.0
55,14,7,UA,C5,IAD,VA,Virginia,SYR,NY,New York,5.0,5.0,1200-1259,12.0,12.0,1300-1359,0.0,296.0
56,14,7,UA,C5,SGF,MO,Missouri,DEN,CO,Colorado,225.0,225.0,0900-0959,246.0,246.0,1000-1059,0.0,637.0
57,14,7,UA,C5,IAH,TX,Texas,SHV,LA,Louisiana,-3.0,0.0,1400-1459,-8.0,0.0,1500-1559,0.0,192.0
58,14,7,UA,C5,DEN,CO,Colorado,COD,WY,Wyoming,149.0,149.0,1100-1159,165.0,165.0,1300-1359,0.0,391.0
59,14,7,UA,C5,LFT,LA,Louisiana,IAH,TX,Texas,-20.0,0.0,1200-1259,-6.0,0.0,1300-1359,0.0,201.0
60,14,7,UA,C5,MOB,AL,Alabama,IAH,TX,Texas,-8.0,0.0,0700-0759,-5.0,0.0,0800-0859,0.0,427.0
61,14,7,UA,C5,LNK,NE,Nebraska,DEN,CO,Colorado,,,0600-0659,,,0700-0759,1.0,423.0
62,14,7,UA,C5,BRO,TX,Texas,IAH,TX,Texas,-5.0,0.0,0600-0659,-12.0,0.0,0700-0759,0.0,308.0
63,14,7,UA,C5,HSV,AL,Alabama,IAD,VA,Virginia,7.0,7.0,1800-1859,-17.0,0.0,2100-2159,0.0,596.0
64,14,7,UA,C5,MFE,TX,Texas,IAH,TX,Texas,-10.0,0.0,0900-0959,-22.0,0.0,1100-1159,0.0,316.0
65,14,7,UA,C5,JAN,MS,Mississippi,IAH,TX,Texas,-10.0,0.0,1700-1759,-7.0,0.0,1800-1859,0.0,351.0
66,14,7,UA,C5,LIT,AR,Arkansas,DEN,CO,Colorado,94.0,94.0,1600-1659,166.0,166.0,1800-1859,0.0,771.0
67,14,7,UA,C5,IAH,TX,Texas,MOB,AL,Alabama,-3.0,0.0,1400-1459,-13.0,0.0,1500-1559,0.0,427.0
68,14,7,UA,C5,IAH,TX,Texas,SGF,MO,Missouri,0.0,0.0,1900-1959,-8.0,0.0,2100-2159,0.0,513.0
69,14,7,UA,C5,CHO,VA,Virginia,IAD,VA,Virginia,-10.0,0.0,0600-0659,-23.0,0.0,0700-0759,0.0,77.0
70,14,7,UA,C5,HSV,AL,Alabama,IAD,VA,Virginia,-12.0,0.0,1200-1259,-14.0,0.0,1500-1559,0.0,596.0
71,14,7,UA,C5,SGF,MO,Missouri,DEN,CO,Colorado,12.0,12.0,1300-1359,30.0,30.0,1400-1459,0.0,637.0
72,14,7,UA,C5,IAH,TX,Texas,MFE,TX,Texas,-8.0,0.0,0700-0759,-2.0,0.0,0900-0959,0.0,316.0
73,14,7,UA,C5,LFT,LA,Louisiana,IAH,TX,Texas,117.0,117.0,0900-0959,104.0,104.0,1100-1159,0.0,201.0
74,14,7,UA,C5,IAH,TX,Texas,HSV,AL,Alabama,-6.0,0.0,0800-0859,-11.0,0.0,0900-0959,0.0,595.0
75,14,7,UA,C5,AMA,TX,Texas,IAH,TX,Texas,-16.0,0.0,1500-1559,-29.0,0.0,1700-1759,0.0,517.0
76,14,7,UA,C5,IAD,VA,Virginia,BUF,NY,New York,,,0800-0859,,,0900-0959,1.0,283.0
77,14,7,UA,C5,BRO,TX,Texas,IAH,TX,Texas,-10.0,0.0,1200-1259,-20.0,0.0,1300-1359,0.0,308.0
78,14,7,UA,C5,PNS,FL,Florida,IAH,TX,Texas,-6.0,0.0,1700-1759,-14.0,0.0,1900-1959,0.0,489.0
79,14,7,UA,C5,IAH,TX,Texas,AMA,TX,Texas,0.0,0.0,1200-1259,17.0,17.0,1300-1359,0.0,517.0
80,14,7,UA,C5,CPR,WY,Wyoming,DEN,CO,Colorado,-5.0,0.0,1800-1859,-22.0,0.0,1900-1959,0.0,230.0
81,14,7,UA,C5,TUL,OK,Oklahoma,DEN,CO,Colorado,-10.0,0.0,1100-1159,10.0,10.0,1200-1259,0.0,541.0
82,14,7,UA,C5,LCH,LA,Louisiana,IAH,TX,Texas,-10.0,0.0,1700-1759,-22.0,0.0,1800-1859,0.0,127.0
83,14,7,UA,C5,HOB,NM,New Mexico,DEN,CO,Colorado,-4.0,0.0,0800-0859,-5.0,0.0,1000-1059,0.0,501.0
84,14,7,UA,C5,IAH,TX,Texas,JAN,MS,Mississippi,-4.0,0.0,1900-1959,-23.0,0.0,2100-2159,0.0,351.0
85,14,7,UA,C5,PVD,RI,Rhode Island,IAD,VA,Virginia,17.0,17.0,1400-1459,53.0,53.0,1600-1659,0.0,371.0
86,14,7,UA,C5,JAN,MS,Mississippi,IAH,TX,Texas,233.0,233.0,0700-0759,211.0,211.0,0800-0859,0.0,351.0
87,14,7,UA,C5,IAH,TX,Texas,PNS,FL,Florida,-4.0,0.0,1400-1459,-15.0,0.0,1600-1659,0.0,489.0
88,14,7,UA,C5,ROA,VA,Virginia,IAD,VA,Virginia,1228.0,1228.0,1400-1459,1257.0,1257.0,1600-1659,0.0,177.0
89,14,7,UA,C5,LIT,AR,Arkansas,IAH,TX,Texas,1.0,1.0,1100-1159,-20.0,0.0,1300-1359,0.0,374.0
90,14,7,UA,C5,RIC,VA,Virginia,IAD,VA,Virginia,-8.0,0.0,1000-1059,21.0,21.0,1100-1159,0.0,100.0
91,14,7,UA,C5,IAH,TX,Texas,LIT,AR,Arkansas,53.0,53.0,1400-1459,103.0,103.0,1500-1559,0.0,374.0
92,14,7,UA,C5,PNS,FL,Florida,IAH,TX,Texas,-11.0,0.0,1500-1559,-21.0,0.0,1600-1659,0.0,489.0
93,14,7,UA,C5,IAD,VA,Virginia,HSV,AL,Alabama,-5.0,0.0,1700-1759,-14.0,0.0,1800-1859,0.0,596.0
94,14,7,UA,C5,IAH,TX,Texas,LIT,AR,Arkansas,32.0,32.0,0900-0959,15.0,15.0,1100-1159,0.0,374.0
95,14,7,UA,C5,IAH,TX,Texas,BHM,AL,Alabama,-5.0,0.0,1000-1059,-25.0,0.0,1200-1259,0.0,562.0
96,14,7,UA,C5,LNK,NE,Nebraska,DEN,CO,Colorado,25.0,25.0,1700-1759,14.0,14.0,1700-1759,0.0,423.0
97,14,7,UA,C5,LBB,TX,Texas,IAH,TX,Texas,-9.0,0.0,1100-1159,-30.0,0.0,1300-1359,0.0,458.0
98,14,7,UA,C5,HSV,AL,Alabama,IAH,TX,Texas,-6.0,0.0,0600-0659,-8.0,0.0,0800-0859,0.0,595.0
99,14,7,UA,C5,IAH,TX,Texas,AMA,TX,Texas,-4.0,0.0,1900-1959,5.0,5.0,2100-2159,0.0,517.0
100,14,7,UA,C5,IAH,TX,Texas,PNS,FL,Florida,-6.0,0.0,1200-1259,-24.0,0.0,1400-1459,0.0,489.0
101,14,7,UA,C5,DRO,CO,Colorado,DEN,CO,Colorado,15.0,15.0,1100-1159,-5.0,0.0,1300-1359,0.0,251.0
102,14,7,UA,C5,IAH,TX,Texas,LRD,TX,Texas,0.0,0.0,1100-1159,-3.0,0.0,1300-1359,0.0,301.0
103,14,7,UA,C5,IAH,TX,Texas,LCH,LA,Louisiana,-10.0,0.0,1800-1859,-4.0,0.0,1900-1959,0.0,127.0
104,14,7,UA,C5,SAF,NM,New Mexico,DEN,CO,Colorado,-10.0,0.0,1800-1859,-26.0,0.0,1900-1959,0.0,303.0
105,14,7,UA,C5,IAH,TX,Texas,MOB,AL,Alabama,-7.0,0.0,0900-0959,-10.0,0.0,1100-1159,0.0,427.0
106,14,7,UA,C5,DEN,CO,Colorado,DRO,CO,Colorado,0.0,0.0,0900-0959,14.0,14.0,1100-1159,0.0,251.0
107,14,7,UA,C5,DEN,CO,Colorado,COD,WY,Wyoming,,,1900-1959,,,2000-2059,1.0,391.0
108,14,7,UA,C5,IAH,TX,Texas,LFT,LA,Louisiana,-10.0,0.0,0900-0959,6.0,6.0,1100-1159,0.0,201.0
109,14,7,UA,C5,IAD,VA,Virginia,PVD,RI,Rhode Island,35.0,35.0,1200-1259,18.0,18.0,1400-1459,0.0,371.0
110,14,7,UA,C5,DEN,CO,Colorado,CPR,WY,Wyoming,-2.0,0.0,1500-1559,9.0,9.0,1700-1759,0.0,230.0
111,14,7,UA,C5,IAD,VA,Virginia,DAY,OH,Ohio,-6.0,0.0,1800-1859,-1.0,0.0,1900-1959,0.0,368.0
112,14,7,UA,C5,BHM,AL,Alabama,IAH,TX,Texas,-8.0,0.0,1300-1359,-23.0,0.0,1500-1559,0.0,562.0
113,14,7,UA,C5,DEN,CO,Colorado,SGF,MO,Missouri,2.0,2.0,0900-0959,11.0,11.0,1200-1259,0.0,637.0
114,14,7,UA,C5,DEN,CO,Colorado,SAF,NM,New Mexico,-3.0,0.0,1100-1159,17.0,17.0,1200-1259,0.0,303.0
115,14,7,UA,C5,IAH,TX,Texas,BRO,TX,Texas,-2.0,0.0,1800-1859,3.0,3.0,1900-1959,0.0,308.0
116,14,7,UA,C5,DEN,CO,Colorado,SHV,LA,Louisiana,,,1700-1759,,,2000-2059,1.0,792.0
117,14,7,UA,C5,CPR,WY,Wyoming,DEN,CO,Colorado,12.0,12.0,1100-1159,-3.0,0.0,1200-1259,0.0,230.0
118,14,7,UA,C5,CRP,TX,Texas,IAH,TX,Texas,-10.0,0.0,1600-1659,-14.0,0.0,1700-1759,0.0,201.0
119,14,7,UA,C5,LIT,AR,Arkansas,IAH,TX,Texas,30.0,30.0,1700-1759,61.0,61.0,1900-1959,0.0,374.0
120,14,7,UA,C5,CRP,TX,Texas,IAH,TX,Texas,-1.0,0.0,1200-1259,-9.0,0.0,1300-1359,0.0,201.0
121,14,7,UA,C5,IAD,VA,Virginia,HSV,AL,Alabama,5.0,5.0,1200-1259,-5.0,0.0,1400-1459,0.0,596.0
122,14,7,UA,C5,IAD,VA,Virginia,HSV,AL,Alabama,-11.0,0.0,0800-0859,-15.0,0.0,1000-1059,0.0,596.0
123,14,7,UA,C5,IAH,TX,Texas,LBB,TX,Texas,-9.0,0.0,0800-0859,-10.0,0.0,1000-1059,0.0,458.0
124,14,7,UA,C5,LCH,LA,Louisiana,IAH,TX,Texas,-7.0,0.0,0700-0759,-19.0,0.0,0700-0759,0.0,127.0
125,14,7,UA,C5,LFT,LA,Louisiana,IAH,TX,Texas,-3.0,0.0,0600-0659,-27.0,0.0,0700-0759,0.0,201.0
126,14,7,UA,C5,MAF,TX,Texas,DEN,CO,Colorado,0.0,0.0,1300-1359,-9.0,0.0,1400-1459,0.0,563.0
127,14,7,UA,C5,HSV,AL,Alabama,IAD,VA,Virginia,-13.0,0.0,0800-0859,-6.0,0.0,1100-1159,0.0,596.0
128,14,7,UA,C5,DEN,CO,Colorado,LNK,NE,Nebraska,,,2000-2059,,,2300-2359,1.0,423.0
129,14,7,UA,C5,ECP,FL,Florida,IAH,TX,Texas,-12.0,0.0,1100-1159,-29.0,0.0,1400-1459,0.0,572.0
130,14,7,UA,C5,IAH,TX,Texas,CRP,TX,Texas,-6.0,0.0,1400-1459,-2.0,0.0,1500-1559,0.0,201.0
131,14,7,UA,C5,DEN,CO,Colorado,SGF,MO,Missouri,13.0,13.0,1900-1959,26.0,26.0,2100-2159,0.0,637.0
132,14,7,UA,C5,DEN,CO,Colorado,LNK,NE,Nebraska,2.0,2.0,1300-1359,34.0,34.0,1600-1659,0.0,423.0
133,14,7,UA,C5,IAD,VA,Virginia,ROA,VA,Virginia,-2.0,0.0,1200-1259,-1.0,0.0,1300-1359,0.0,177.0
134,14,7,UA,C5,DEN,CO,Colorado,LIT,AR,Arkansas,28.0,28.0,1300-1359,22.0,22.0,1600-1659,0.0,771.0
135,14,7,UA,C5,DEN,CO,Colorado,SGF,MO,Missouri,30.0,30.0,1300-1359,68.0,68.0,1600-1659,0.0,637.0
136,14,7,UA,C5,DEN,CO,Colorado,MAF,TX,Texas,-3.0,0.0,1000-1059,24.0,24.0,1200-1259,0.0,563.0
137,14,7,UA,C5,LNK,NE,Nebraska,IAH,TX,Texas,,,0600-0659,,,0800-0859,1.0,753.0
138,14,7,UA,C5,GPT,MS,Mississippi,IAH,TX,Texas,59.0,59.0,1700-1759,64.0,64.0,1800-1859,0.0,376.0
139,14,7,UA,C5,DEN,CO,Colorado,SAF,NM,New Mexico,74.0,74.0,2000-2059,56.0,56.0,2100-2159,0.0,303.0
140,14,7,UA,C5,IAH,TX,Texas,HRL,TX,Texas,-10.0,0.0,1400-1459,-4.0,0.0,1600-1659,0.0,295.0
141,14,7,UA,C5,IAH,TX,Texas,LFT,LA,Louisiana,6.0,6.0,2000-2059,-6.0,0.0,2100-2159,0.0,201.0
142,14,7,UA,C5,ICT,KS,Kansas,IAH,TX,Texas,969.0,969.0,1600-1659,971.0,971.0,1800-1859,0.0,542.0
143,14,7,UA,C5,DEN,CO,Colorado,CPR,WY,Wyoming,21.0,21.0,0900-0959,21.0,21.0,1000-1059,0.0,230.0
144,14,7,UA,C5,IAH,TX,Texas,XNA,AR,Arkansas,-7.0,0.0,0900-0959,-17.0,0.0,1100-1159,0.0,438.0
145,14,7,UA,C5,IAH,TX,Texas,ECP,FL,Florida,-10.0,0.0,0900-0959,-11.0,0.0,1100-1159,0.0,572.0
146,14,7,UA,C5,CAE,SC,South Carolina,IAD,VA,Virginia,-10.0,0.0,1000-1059,-4.0,0.0,1100-1159,0.0,401.0
147,14,7,UA,C5,COD,WY,Wyoming,DEN,CO,Colorado,107.0,107.0,1400-1459,125.0,125.0,1600-1659,0.0,391.0
148,14,7,UA,C5,MOB,AL,Alabama,IAH,TX,Texas,57.0,57.0,1100-1159,66.0,66.0,1300-1359,0.0,427.0
149,14,7,UA,C5,SGF,MO,Missouri,IAH,TX,Texas,68.0,68.0,1600-1659,59.0,59.0,1900-1959,0.0,513.0
150,14,7,UA,C5,SAF,NM,New Mexico,DEN,CO,Colorado,25.0,25.0,0700-0759,29.0,29.0,0800-0859,0.0,303.0
151,14,7,UA,C5,BRO,TX,Texas,IAH,TX,Texas,4.0,4.0,0900-0959,1.0,1.0,1000-1059,0.0,308.0
152,14,7,UA,C5,TYS,TN,Tennessee,IAH,TX,Texas,-2.0,0.0,1300-1359,-2.0,0.0,1500-1559,0.0,771.0
153,14,7,UA,C5,IAH,TX,Texas,PNS,FL,Florida,3.0,3.0,0900-0959,8.0,8.0,1100-1159,0.0,489.0
154,14,7,UA,C5,IAH,TX,Texas,HOB,NM,New Mexico,155.0,155.0,1900-1959,163.0,163.0,2000-2059,0.0,501.0
155,14,7,UA,G7,ORD,IL,Illinois,MSN,WI,Wisconsin,,,1300-1359,,,1500-1559,1.0,108.0
156,14,7,UA,G7,EWR,NJ,New Jersey,ALB,NY,New York,-8.0,0.0,0900-0959,-31.0,0.0,1000-1059,0.0,143.0
157,14,7,UA,G7,ALB,NY,New York,EWR,NJ,New Jersey,-5.0,0.0,1400-1459,-9.0,0.0,1600-1659,0.0,143.0
158,14,7,UA,G7,EWR,NJ,New Jersey,RIC,VA,Virginia,-6.0,0.0,2000-2059,-19.0,0.0,2200-2259,0.0,277.0
159,14,7,UA,G7,DAY,OH,Ohio,ORD,IL,Illinois,19.0,19.0,0700-0759,11.0,11.0,0800-0859,0.0,240.0
160,14,7,UA,G7,DAY,OH,Ohio,ORD,IL,Illinois,,,1200-1259,,,1300-1359,1.0,240.0
161,14,7,UA,G7,ORD,IL,Illinois,STL,MO,Missouri,,,2000-2059,,,2100-2159,1.0,258.0
162,14,7,UA,G7,ALB,NY,New York,EWR,NJ,New Jersey,-6.0,0.0,1100-1159,-38.0,0.0,1200-1259,0.0,143.0
163,14,7,UA,G7,STL,MO,Missouri,ORD,IL,Illinois,-6.0,0.0,0800-0859,-3.0,0.0,0900-0959,0.0,258.0
164,14,7,UA,G7,PHL,PA,Pennsylvania,EWR,NJ,New Jersey,-8.0,0.0,0600-0659,-21.0,0.0,0700-0759,0.0,80.0
165,14,7,UA,G7,EWR,NJ,New Jersey,ITH,NY,New York,9.0,9.0,1400-1459,-8.0,0.0,1500-1559,0.0,172.0
166,14,7,UA,G7,DCA,VA,Virginia,EWR,NJ,New Jersey,6.0,6.0,1700-1759,2.0,2.0,1800-1859,0.0,199.0
167,14,7,UA,G7,IAD,VA,Virginia,STL,MO,Missouri,10.0,10.0,0800-0859,16.0,16.0,0900-0959,0.0,696.0
168,14,7,UA,G7,MSN,WI,Wisconsin,ORD,IL,Illinois,,,1500-1559,,,1600-1659,1.0,108.0
169,14,7,UA,G7,EWR,NJ,New Jersey,RIC,VA,Virginia,-9.0,0.0,1500-1559,-20.0,0.0,1600-1659,0.0,277.0
170,14,7,UA,G7,STL,MO,Missouri,ORD,IL,Illinois,,,1500-1559,,,1600-1659,1.0,258.0
171,14,7,UA,G7,ORD,IL,Illinois,GRB,WI,Wisconsin,90.0,90.0,1100-1159,70.0,70.0,1200-1259,0.0,173.0
172,14,7,UA,G7,EWR,NJ,New Jersey,BUF,NY,New York,,,1000-1059,,,1100-1159,1.0,282.0
173,14,7,UA,G7,EWR,NJ,New Jersey,ALB,NY,New York,-7.0,0.0,1300-1359,-21.0,0.0,1400-1459,0.0,143.0
174,14,7,UA,G7,IAD,VA,Virginia,CLT,NC,North Carolina,-1.0,0.0,1200-1259,-1.0,0.0,1400-1459,0.0,322.0
175,14,7,UA,G7,BUF,NY,New York,EWR,NJ,New Jersey,,,1200-1259,,,1400-1459,1.0,282.0
176,14,7,UA,G7,AVL,NC,North Carolina,ORD,IL,Illinois,120.0,120.0,1500-1559,126.0,126.0,1600-1659,0.0,536.0
177,14,7,UA,G7,CLT,NC,North Carolina,IAD,VA,Virginia,-1.0,0.0,1400-1459,1.0,1.0,1600-1659,0.0,322.0
178,14,7,UA,G7,DTW,MI,Michigan,ORD,IL,Illinois,,,1100-1159,,,1100-1159,1.0,235.0
179,14,7,UA,G7,AVP,PA,Pennsylvania,EWR,NJ,New Jersey,-15.0,0.0,1600-1659,-41.0,0.0,1700-1759,0.0,93.0
180,13,6,UA,YV,IAH,TX,Texas,MAF,TX,Texas,9.0,9.0,1900-1959,4.0,4.0,2100-2159,0.0,429.0
181,13,6,UA,YV,IAH,TX,Texas,LGA,NY,New York,0.0,0.0,1100-1159,-46.0,0.0,1600-1659,0.0,1416.0
182,13,6,UA,YV,IAH,TX,Texas,ELP,TX,Texas,7.0,7.0,1600-1659,8.0,8.0,1700-1759,0.0,667.0
183,13,6,UA,YV,DTW,MI,Michigan,IAD,VA,Virginia,50.0,50.0,1900-1959,59.0,59.0,2100-2159,0.0,383.0
184,13,6,UA,YV,IAD,VA,Virginia,DTW,MI,Michigan,66.0,66.0,1700-1759,54.0,54.0,1800-1859,0.0,383.0
185,13,6,UA,YV,IAH,TX,Texas,DTW,MI,Michigan,4.0,4.0,1100-1159,-4.0,0.0,1500-1559,0.0,1075.0
186,13,6,UA,YV,IAH,TX,Texas,SAV,GA,Georgia,-1.0,0.0,1400-1459,-26.0,0.0,1700-1759,0.0,851.0
187,13,6,UA,YV,IAH,TX,Texas,XNA,AR,Arkansas,-3.0,0.0,1400-1459,-22.0,0.0,1600-1659,0.0,438.0
188,13,6,UA,YV,IAH,TX,Texas,DFW,TX,Texas,91.0,91.0,0900-0959,70.0,70.0,1100-1159,0.0,224.0
189,13,6,UA,YV,IAH,TX,Texas,HRL,TX,Texas,0.0,0.0,1800-1859,-1.0,0.0,1900-1959,0.0,295.0
190,13,6,UA,YV,XNA,AR,Arkansas,IAH,TX,Texas,-7.0,0.0,1700-1759,-11.0,0.0,1800-1859,0.0,438.0
191,13,6,UA,YV,IAH,TX,Texas,DSM,IA,Iowa,0.0,0.0,1100-1159,42.0,42.0,1400-1459,0.0,802.0
