,DayofMonth,DayOfWeek,IATA_Code_Marketing_Airline,IATA_Code_Operating_Airline,Origin,OriginState,OriginStateName,Dest,DestState,DestStateName,DepDelay,DepDelayMinutes,DepTimeBlk,ArrDelay,ArrDelayMinutes,ArrTimeBlk,Cancelled,Distance
246841,1,1,G4,G4,TOL,OH,Ohio,PGD,FL,Florida,-10.0,0.0,1500-1559,-12.0,0.0,1800-1859,0.0,1016.0
242582,17,3,G4,G4,IAG,NY,New York,SFB,FL,Florida,307.0,307.0,1200-1259,286.0,286.0,1400-1459,0.0,996.0
315503,18,4,DL,OO,SLC,UT,Utah,EKO,NV,Nevada,-5.0,0.0,2100-2159,-27.0,0.0,2100-2159,0.0,200.0
241522,12,5,G4,G4,SFB,FL,Florida,TOL,OH,Ohio,-7.0,0.0,1700-1759,-10.0,0.0,2000-2059,0.0,895.0
324937,14,7,UA,OO,CNY,UT,Utah,DEN,CO,Colorado,-11.0,0.0,1800-1859,-23.0,0.0,1900-1959,0.0,283.0
238436,20,6,G4,G4,IAG,NY,New York,PGD,FL,Florida,11.0,11.0,1100-1159,58.0,58.0,1400-1459,0.0,1129.0
243688,12,5,G4,G4,PSM,NH,New Hampshire,PGD,FL,Florida,7.0,7.0,1800-1859,-5.0,0.0,2200-2259,0.0,1279.0
354821,29,1,DL,OO,SLC,UT,Utah,EKO,NV,Nevada,-12.0,0.0,2100-2159,-36.0,0.0,2100-2159,0.0,200.0
551349,14,7,AS,AS,BRW,AK,Alaska,ANC,AK,Alaska,,,1700-1759,,,1900-1959,1.0,725.0
355098,31,3,DL,OO,SLC,UT,Utah,EKO,NV,Nevada,2.0,2.0,2100-2159,-13.0,0.0,2100-2159,0.0,200.0
562124,5,5,AS,QX,ANC,AK,Alaska,AKN,AK,Alaska,8.0,8.0,1500-1559,0.0,0.0,1600-1659,0.0,288.0
383751,2,2,UA,UA,GUM,TT,U.S. Pacific Trust Territories and Possessions,SPN,TT,U.S. Pacific Trust Territories and Possessions,-7.0,0.0,0800-0859,-11.0,0.0,0800-0859,0.0,129.0
360237,15,1,DL,OO,SLC,UT,Utah,EKO,NV,Nevada,-4.0,0.0,2100-2159,-27.0,0.0,2100-2159,0.0,200.0
555214,21,7,AS,AS,BRW,AK,Alaska,ANC,AK,Alaska,,,1700-1759,,,1900-1959,1.0,725.0
358206,7,7,DL,OO,EKO,NV,Nevada,SLC,UT,Utah,174.0,174.0,0600-0659,196.0,196.0,0800-0859,0.0,200.0
332407,3,3,UA,OO,DEN,CO,Colorado,LBL,KS,Kansas,-7.0,0.0,1500-1559,-14.0,0.0,1700-1759,0.0,280.0
239363,28,7,G4,G4,IAG,NY,New York,PIE,FL,Florida,-3.0,0.0,1100-1159,-17.0,0.0,1500-1559,0.0,1069.0
563268,11,4,AS,QX,DLG,AK,Alaska,ANC,AK,Alaska,-11.0,0.0,1200-1259,15.0,15.0,1300-1359,0.0,329.0
565587,24,3,AS,QX,AKN,AK,Alaska,ANC,AK,Alaska,-16.0,0.0,1700-1759,-22.0,0.0,1800-1859,0.0,288.0
240995,15,1,G4,G4,TOL,OH,Ohio,SFB,FL,Florida,-23.0,0.0,2000-2059,-27.0,0.0,2300-2359,0.0,895.0
238573,8,1,G4,G4,PGD,FL,Florida,IAG,NY,New York,-2.0,0.0,1500-1559,-16.0,0.0,1800-1859,0.0,1129.0
566517,29,1,AS,QX,AKN,AK,Alaska,ANC,AK,Alaska,44.0,44.0,1700-1759,41.0,41.0,1800-1859,0.0,288.0
240638,22,1,G4,G4,SFB,FL,Florida,TOL,OH,Ohio,-20.0,0.0,1600-1659,-33.0,0.0,1900-1959,0.0,895.0
561771,3,3,AS,QX,AKN,AK,Alaska,ANC,AK,Alaska,-5.0,0.0,1700-1759,-8.0,0.0,1800-1859,0.0,288.0
245607,8,1,G4,G4,SFB,FL,Florida,CKB,WV,West Virginia,-7.0,0.0,0600-0659,1.0,1.0,0800-0859,0.0,727.0
238796,12,5,G4,G4,SFB,FL,Florida,HGR,MD,Maryland,15.0,15.0,1700-1759,1.0,1.0,1900-1959,0.0,780.0
241579,20,6,G4,G4,PGD,FL,Florida,IAG,NY,New York,-1.0,0.0,0700-0759,-4.0,0.0,1000-1059,0.0,1129.0
564004,15,1,AS,QX,ANC,AK,Alaska,DLG,AK,Alaska,2.0,2.0,1000-1059,5.0,5.0,1100-1159,0.0,329.0
324909,10,3,UA,OO,DEN,CO,Colorado,CNY,UT,Utah,115.0,115.0,1400-1459,112.0,112.0,1500-1559,0.0,283.0
451809,2,2,DL,9E,LGA,NY,New York,BGM,NY,New York,24.0,24.0,1900-1959,-1.0,0.0,2100-2159,0.0,147.0
243514,3,3,G4,G4,MYR,SC,South Carolina,SWF,NY,New York,-15.0,0.0,1500-1559,-26.0,0.0,1700-1759,0.0,601.0
242823,18,4,G4,G4,SFB,FL,Florida,PSM,NH,New Hampshire,-7.0,0.0,0700-0759,-17.0,0.0,1000-1059,0.0,1144.0
323559,7,7,UA,OO,DDC,KS,Kansas,LBL,KS,Kansas,-7.0,0.0,1100-1159,-16.0,0.0,1100-1159,0.0,74.0
324931,14,7,UA,OO,DEN,CO,Colorado,CNY,UT,Utah,-7.0,0.0,1400-1459,-10.0,0.0,1500-1559,0.0,283.0
555803,22,1,AS,AS,ANC,AK,Alaska,BRW,AK,Alaska,16.0,16.0,1400-1459,12.0,12.0,1600-1659,0.0,725.0
243511,11,4,G4,G4,IAG,NY,New York,PIE,FL,Florida,-13.0,0.0,1100-1159,10.0,10.0,1500-1559,0.0,1069.0
240957,8,1,G4,G4,CKB,WV,West Virginia,SFB,FL,Florida,-4.0,0.0,0900-0959,-6.0,0.0,1100-1159,0.0,727.0
239061,7,7,G4,G4,PSM,NH,New Hampshire,PGD,FL,Florida,-2.0,0.0,1000-1059,46.0,46.0,1400-1459,0.0,1279.0
453302,14,7,DL,9E,DTW,MI,Michigan,BGM,NY,New York,59.0,59.0,2100-2159,75.0,75.0,2200-2259,0.0,378.0
241267,5,5,G4,G4,AZA,AZ,Arizona,TOL,OH,Ohio,-6.0,0.0,0700-0759,3.0,3.0,1200-1259,0.0,1625.0
241671,12,5,G4,G4,SWF,NY,New York,MYR,SC,South Carolina,-27.0,0.0,1800-1859,-26.0,0.0,2000-2059,0.0,601.0
242796,22,1,G4,G4,IAG,NY,New York,PGD,FL,Florida,-9.0,0.0,1100-1159,-31.0,0.0,1400-1459,0.0,1129.0
412221,7,7,UA,UA,SPN,TT,U.S. Pacific Trust Territories and Possessions,GUM,TT,U.S. Pacific Trust Territories and Possessions,-20.0,0.0,0900-0959,-25.0,0.0,1000-1059,0.0,129.0
293667,1,1,NK,NK,LBE,PA,Pennsylvania,MCO,FL,Florida,2.0,2.0,1200-1259,0.0,0.0,1500-1559,0.0,823.0
245480,5,5,G4,G4,HGR,MD,Maryland,SFB,FL,Florida,37.0,37.0,2100-2159,37.0,37.0,2300-2359,0.0,780.0
245077,26,5,G4,G4,IAG,NY,New York,PGD,FL,Florida,-17.0,0.0,1100-1159,-29.0,0.0,1400-1459,0.0,1129.0
244448,7,7,G4,G4,HGR,MD,Maryland,PIE,FL,Florida,-23.0,0.0,2100-2159,-30.0,0.0,2300-2359,0.0,861.0
453299,11,4,DL,9E,DTW,MI,Michigan,BGM,NY,New York,-6.0,0.0,2100-2159,-23.0,0.0,2200-2259,0.0,378.0
241106,7,7,G4,G4,PIE,FL,Florida,HGR,MD,Maryland,-10.0,0.0,1700-1759,-28.0,0.0,2000-2059,0.0,861.0
334200,10,3,UA,OO,OTH,OR,Oregon,SFO,CA,California,125.0,125.0,1300-1359,118.0,118.0,1500-1559,0.0,412.0
240665,6,6,G4,G4,CKB,WV,West Virginia,SFB,FL,Florida,-17.0,0.0,0900-0959,11.0,11.0,1100-1159,0.0,727.0
243006,15,1,G4,G4,IAG,NY,New York,PGD,FL,Florida,-17.0,0.0,1100-1159,-11.0,0.0,1400-1459,0.0,1129.0
245982,14,7,G4,G4,PIE,FL,Florida,IAG,NY,New York,4.0,4.0,0800-0859,-2.0,0.0,1100-1159,0.0,1069.0
252616,29,1,HA,HA,HNL,HI,Hawaii,PPG,TT,U.S. Pacific Trust Territories and Possessions,20.0,20.0,1600-1659,13.0,13.0,2100-2159,0.0,2599.0
239678,11,4,G4,G4,SFB,FL,Florida,CKB,WV,West Virginia,-5.0,0.0,1800-1859,-20.0,0.0,2000-2059,0.0,727.0
243587,24,3,G4,G4,AZA,AZ,Arizona,STC,MN,Minnesota,-5.0,0.0,0900-0959,-19.0,0.0,1300-1359,0.0,1259.0
546776,6,6,AS,AS,BRW,AK,Alaska,ANC,AK,Alaska,33.0,33.0,1700-1759,32.0,32.0,1900-1959,0.0,725.0
242271,11,4,G4,G4,CKB,WV,West Virginia,SFB,FL,Florida,-14.0,0.0,2100-2159,-12.0,0.0,2300-2359,0.0,727.0
545432,4,4,AS,AS,BRW,AK,Alaska,ANC,AK,Alaska,55.0,55.0,1700-1759,65.0,65.0,1900-1959,0.0,725.0
560818,31,3,AS,AS,ANC,AK,Alaska,ADK,AK,Alaska,36.0,36.0,1100-1159,26.0,26.0,1300-1359,0.0,1192.0
293695,29,1,NK,NK,LBE,PA,Pennsylvania,MCO,FL,Florida,-7.0,0.0,1200-1259,-33.0,0.0,1500-1559,0.0,823.0
452802,12,5,DL,9E,BGM,NY,New York,DTW,MI,Michigan,8.0,8.0,0001-0559,3.0,3.0,0700-0759,0.0,378.0
379506,15,1,UA,UA,SPN,TT,U.S. Pacific Trust Territories and Possessions,GUM,TT,U.S. Pacific Trust Territories and Possessions,-22.0,0.0,0900-0959,-28.0,0.0,1000-1059,0.0,129.0
239869,3,3,G4,G4,SWF,NY,New York,MYR,SC,South Carolina,-6.0,0.0,1800-1859,-3.0,0.0,2000-2059,0.0,601.0
557991,26,5,AS,AS,ANC,AK,Alaska,BRW,AK,Alaska,-9.0,0.0,1400-1459,-28.0,0.0,1600-1659,0.0,725.0
563488,12,5,AS,QX,AKN,AK,Alaska,ANC,AK,Alaska,64.0,64.0,1700-1759,50.0,50.0,1800-1859,0.0,288.0
323536,3,3,UA,OO,LBL,KS,Kansas,DDC,KS,Kansas,-4.0,0.0,1700-1759,-17.0,0.0,1800-1859,0.0,74.0
314168,19,5,DL,OO,SLC,UT,Utah,EKO,NV,Nevada,-8.0,0.0,2100-2159,-30.0,0.0,2100-2159,0.0,200.0
252623,18,4,HA,HA,PPG,TT,U.S. Pacific Trust Territories and Possessions,HNL,HI,Hawaii,-4.0,0.0,2300-2359,12.0,12.0,0001-0559,0.0,2599.0
242485,14,7,G4,G4,TOL,OH,Ohio,PIE,FL,Florida,4.0,4.0,1900-1959,-10.0,0.0,2100-2159,0.0,945.0
241953,5,5,G4,G4,SWF,NY,New York,SFB,FL,Florida,12.0,12.0,2000-2059,6.0,6.0,2300-2359,0.0,965.0
245018,28,7,G4,G4,PIE,FL,Florida,IAG,NY,New York,-5.0,0.0,0800-0859,-15.0,0.0,1100-1159,0.0,1069.0
252625,25,4,HA,HA,PPG,TT,U.S. Pacific Trust Territories and Possessions,HNL,HI,Hawaii,-15.0,0.0,2300-2359,-14.0,0.0,0001-0559,0.0,2599.0
451288,7,7,DL,9E,BGM,NY,New York,LGA,NY,New York,,,0700-0759,,,0800-0859,1.0,147.0
544772,3,3,AS,AS,ANC,AK,Alaska,BRW,AK,Alaska,50.0,50.0,1400-1459,47.0,47.0,1600-1659,0.0,725.0
563809,14,7,AS,QX,DLG,AK,Alaska,ANC,AK,Alaska,-15.0,0.0,1200-1259,-15.0,0.0,1300-1359,0.0,329.0
453297,9,2,DL,9E,DTW,MI,Michigan,BGM,NY,New York,21.0,21.0,2100-2159,19.0,19.0,2200-2259,0.0,378.0
566782,31,3,AS,QX,ANC,AK,Alaska,AKN,AK,Alaska,-3.0,0.0,1500-1559,-18.0,0.0,1600-1659,0.0,288.0
333792,12,5,UA,OO,DEN,CO,Colorado,CNY,UT,Utah,361.0,361.0,1400-1459,377.0,377.0,1500-1559,0.0,283.0
245124,15,1,G4,G4,SFB,FL,Florida,SWF,NY,New York,-7.0,0.0,0600-0659,-30.0,0.0,0900-0959,0.0,965.0
558599,27,6,AS,AS,ANC,AK,Alaska,BRW,AK,Alaska,-7.0,0.0,1400-1459,-25.0,0.0,1600-1659,0.0,725.0
241376,1,1,G4,G4,PSM,NH,New Hampshire,PGD,FL,Florida,-11.0,0.0,1200-1259,-30.0,0.0,1600-1659,0.0,1279.0
559670,29,1,AS,AS,BRW,AK,Alaska,ANC,AK,Alaska,,,1700-1759,,,1900-1959,1.0,725.0
451283,2,2,DL,9E,BGM,NY,New York,LGA,NY,New York,-4.0,0.0,0700-0759,5.0,5.0,0800-0859,0.0,147.0
293696,30,2,NK,NK,LBE,PA,Pennsylvania,MCO,FL,Florida,-12.0,0.0,1300-1359,-11.0,0.0,1500-1559,0.0,823.0
243928,18,4,G4,G4,HGR,MD,Maryland,PIE,FL,Florida,37.0,37.0,1100-1159,35.0,35.0,1400-1459,0.0,861.0
565367,23,2,AS,QX,ANC,AK,Alaska,BRW,AK,Alaska,0.0,0.0,0700-0759,5.0,5.0,0900-0959,0.0,725.0
564859,20,6,AS,QX,ANC,AK,Alaska,DLG,AK,Alaska,-2.0,0.0,1000-1059,-17.0,0.0,1100-1159,0.0,329.0
339659,24,3,UA,OO,DEN,CO,Colorado,CNY,UT,Utah,-7.0,0.0,1400-1459,-3.0,0.0,1500-1559,0.0,283.0
239209,25,4,G4,G4,PSM,NH,New Hampshire,SFB,FL,Florida,-24.0,0.0,1100-1159,-54.0,0.0,1400-1459,0.0,1144.0
240348,26,5,G4,G4,SWF,NY,New York,PGD,FL,Florida,-5.0,0.0,1100-1159,-10.0,0.0,1400-1459,0.0,1101.0
452808,18,4,DL,9E,BGM,NY,New York,DTW,MI,Michigan,-6.0,0.0,0001-0559,-25.0,0.0,0700-0759,0.0,378.0
565766,25,4,AS,QX,DLG,AK,Alaska,ANC,AK,Alaska,7.0,7.0,1200-1259,9.0,9.0,1300-1359,0.0,329.0
242373,24,3,G4,G4,STC,MN,Minnesota,AZA,AZ,Arizona,-11.0,0.0,1400-1459,-28.0,0.0,1600-1659,0.0,1259.0
245242,25,4,G4,G4,HGR,MD,Maryland,PIE,FL,Florida,-2.0,0.0,1100-1159,-9.0,0.0,1400-1459,0.0,861.0
564290,17,3,AS,QX,ANC,AK,Alaska,AKN,AK,Alaska,3.0,3.0,1500-1559,-12.0,0.0,1600-1659,0.0,288.0
246131,24,3,G4,G4,SFB,FL,Florida,IAG,NY,New York,-2.0,0.0,0800-0859,,,1100-1159,1.0,996.0
563068,10,3,AS,QX,DLG,AK,Alaska,ANC,AK,Alaska,5.0,5.0,1200-1259,22.0,22.0,1300-1359,0.0,329.0
252607,1,1,HA,HA,HNL,HI,Hawaii,PPG,TT,U.S. Pacific Trust Territories and Possessions,21.0,21.0,1600-1659,4.0,4.0,2100-2159,0.0,2599.0
566500,29,1,AS,QX,DLG,AK,Alaska,ANC,AK,Alaska,223.0,223.0,1200-1259,245.0,245.0,1300-1359,0.0,329.0
549112,10,3,AS,AS,BRW,AK,Alaska,ANC,AK,Alaska,-19.0,0.0,1700-1759,-18.0,0.0,1900-1959,0.0,725.0
242057,12,5,G4,G4,SWF,NY,New York,SFB,FL,Florida,58.0,58.0,1000-1059,71.0,71.0,1200-1259,0.0,965.0
426882,3,3,UA,UA,SPN,TT,U.S. Pacific Trust Territories and Possessions,GUM,TT,U.S. Pacific Trust Territories and Possessions,5.0,5.0,0900-0959,-3.0,0.0,1000-1059,0.0,129.0
293671,5,5,NK,NK,LBE,PA,Pennsylvania,MCO,FL,Florida,-2.0,0.0,1200-1259,-18.0,0.0,1500-1559,0.0,823.0
252618,3,3,HA,HA,PPG,TT,U.S. Pacific Trust Territories and Possessions,HNL,HI,Hawaii,-6.0,0.0,2300-2359,-5.0,0.0,0001-0559,0.0,2599.0
293852,16,2,NK,NK,MCO,FL,Florida,LBE,PA,Pennsylvania,-1.0,0.0,0900-0959,-15.0,0.0,1100-1159,0.0,823.0
554803,20,6,AS,AS,ANC,AK,Alaska,ADK,AK,Alaska,-17.0,0.0,1100-1159,,,1300-1359,1.0,1192.0
293680,14,7,NK,NK,LBE,PA,Pennsylvania,MCO,FL,Florida,-4.0,0.0,1300-1359,-13.0,0.0,1600-1659,0.0,823.0
390152,26,5,UA,UA,SPN,TT,U.S. Pacific Trust Territories and Possessions,GUM,TT,U.S. Pacific Trust Territories and Possessions,-22.0,0.0,0900-0959,-31.0,0.0,1000-1059,0.0,129.0
252620,8,1,HA,HA,PPG,TT,U.S. Pacific Trust Territories and Possessions,HNL,HI,Hawaii,0.0,0.0,2300-2359,2.0,2.0,0001-0559,0.0,2599.0
400883,24,3,UA,UA,SPN,TT,U.S. Pacific Trust Territories and Possessions,GUM,TT,U.S. Pacific Trust Territories and Possessions,-22.0,0.0,0900-0959,-31.0,0.0,1000-1059,0.0,129.0
355814,21,7,DL,OO,SLC,UT,Utah,EKO,NV,Nevada,-7.0,0.0,2100-2159,-29.0,0.0,2100-2159,0.0,200.0
550859,13,6,AS,AS,BRW,AK,Alaska,ANC,AK,Alaska,23.0,23.0,1700-1759,20.0,20.0,1900-1959,0.0,725.0
242826,21,7,G4,G4,TOL,OH,Ohio,PIE,FL,Florida,-11.0,0.0,1900-1959,-36.0,0.0,2100-2159,0.0,945.0
293668,2,2,NK,NK,LBE,PA,Pennsylvania,MCO,FL,Florida,6.0,6.0,1200-1259,8.0,8.0,1500-1559,0.0,823.0
242672,10,3,G4,G4,SFB,FL,Florida,IAG,NY,New York,-14.0,0.0,0800-0859,-23.0,0.0,1100-1159,0.0,996.0
347685,9,2,DL,OO,SLC,UT,Utah,EKO,NV,Nevada,51.0,51.0,2100-2159,63.0,63.0,2100-2159,0.0,200.0
561561,2,2,AS,QX,DLG,AK,Alaska,ANC,AK,Alaska,-10.0,0.0,1200-1259,0.0,0.0,1300-1359,0.0,329.0
563825,14,7,AS,QX,AKN,AK,Alaska,ANC,AK,Alaska,52.0,52.0,1700-1759,43.0,43.0,1800-1859,0.0,288.0
238466,18,4,G4,G4,SWF,NY,New York,PIE,FL,Florida,-4.0,0.0,1100-1159,-13.0,0.0,1500-1559,0.0,1055.0
243761,14,7,G4,G4,CKB,WV,West Virginia,SFB,FL,Florida,13.0,13.0,2100-2159,9.0,9.0,2300-2359,0.0,727.0
335653,30,2,UA,OO,DEN,CO,Colorado,CNY,UT,Utah,14.0,14.0,1400-1459,3.0,3.0,1500-1559,0.0,283.0
355459,25,4,DL,OO,SLC,UT,Utah,EKO,NV,Nevada,28.0,28.0,2100-2159,8.0,8.0,2100-2159,0.0,200.0
332359,11,4,UA,OO,CNY,UT,Utah,DEN,CO,Colorado,-9.0,0.0,1800-1859,-17.0,0.0,1900-1959,0.0,283.0
335994,28,7,UA,OO,CNY,UT,Utah,DEN,CO,Colorado,-10.0,0.0,1800-1859,5.0,5.0,1900-1959,0.0,283.0
245360,13,6,G4,G4,PGD,FL,Florida,IAG,NY,New York,-11.0,0.0,0700-0759,-32.0,0.0,1000-1059,0.0,1129.0
312649,16,2,UA,OO,DEN,CO,Colorado,CNY,UT,Utah,-7.0,0.0,1400-1459,-14.0,0.0,1500-1559,0.0,283.0
241495,22,1,G4,G4,SFB,FL,Florida,HGR,MD,Maryland,-9.0,0.0,1700-1759,-17.0,0.0,1900-1959,0.0,780.0
243777,14,7,G4,G4,TOL,OH,Ohio,PGD,FL,Florida,-20.0,0.0,1100-1159,-14.0,0.0,1400-1459,0.0,1016.0
246357,28,7,G4,G4,LAS,NV,Nevada,SMX,CA,California,-5.0,0.0,1300-1359,-15.0,0.0,1400-1459,0.0,310.0
241442,8,1,G4,G4,TOL,OH,Ohio,PGD,FL,Florida,25.0,25.0,1800-1859,17.0,17.0,2100-2159,0.0,1016.0
240735,5,5,G4,G4,PIE,FL,Florida,CKB,WV,West Virginia,17.0,17.0,1800-1859,5.0,5.0,2000-2059,0.0,798.0
242981,21,7,G4,G4,HGR,MD,Maryland,PIE,FL,Florida,-4.0,0.0,1100-1159,-26.0,0.0,1400-1459,0.0,861.0
242809,2,2,G4,G4,SFB,FL,Florida,HGR,MD,Maryland,21.0,21.0,1800-1859,23.0,23.0,2000-2059,0.0,780.0
238564,1,1,G4,G4,TOL,OH,Ohio,PIE,FL,Florida,1.0,1.0,2000-2059,-18.0,0.0,2300-2359,0.0,945.0
340515,6,6,DL,OO,SLC,UT,Utah,EKO,NV,Nevada,628.0,628.0,2100-2159,678.0,678.0,2100-2159,0.0,200.0
325567,19,5,UA,OO,DEN,CO,Colorado,CNY,UT,Utah,-8.0,0.0,1400-1459,-15.0,0.0,1500-1559,0.0,283.0
562868,9,2,AS,QX,BRW,AK,Alaska,ANC,AK,Alaska,8.0,8.0,1000-1059,8.0,8.0,1200-1259,0.0,725.0
241726,7,7,G4,G4,SWF,NY,New York,SFB,FL,Florida,-11.0,0.0,0900-0959,40.0,40.0,1200-1259,0.0,965.0
293847,11,4,NK,NK,MCO,FL,Florida,LBE,PA,Pennsylvania,-4.0,0.0,1000-1059,-6.0,0.0,1200-1259,0.0,823.0
324997,4,4,UA,OO,CNY,UT,Utah,DEN,CO,Colorado,-9.0,0.0,1800-1859,-17.0,0.0,1900-1959,0.0,283.0
336087,29,1,UA,OO,CNY,UT,Utah,DEN,CO,Colorado,-10.0,0.0,1800-1859,-15.0,0.0,1900-1959,0.0,283.0
452815,25,4,DL,9E,BGM,NY,New York,DTW,MI,Michigan,,,0001-0559,,,0700-0759,1.0,378.0
550238,12,5,AS,AS,ANC,AK,Alaska,BRW,AK,Alaska,16.0,16.0,1400-1459,1.0,1.0,1600-1659,0.0,725.0
246529,28,7,G4,G4,STC,MN,Minnesota,PGD,FL,Florida,1037.0,1037.0,1800-1859,1014.0,1014.0,2200-2259,0.0,1447.0
240472,25,4,G4,G4,PIE,FL,Florida,HGR,MD,Maryland,-13.0,0.0,0800-0859,-12.0,0.0,1000-1059,0.0,861.0
243241,20,6,G4,G4,IAG,NY,New York,SFB,FL,Florida,-18.0,0.0,1500-1559,-27.0,0.0,1800-1859,0.0,996.0
244358,14,7,G4,G4,LAS,NV,Nevada,SMX,CA,California,-13.0,0.0,1400-1459,-17.0,0.0,1500-1559,0.0,310.0
563036,10,3,AS,QX,ANC,AK,Alaska,AKN,AK,Alaska,2.0,2.0,1500-1559,-1.0,0.0,1600-1659,0.0,288.0
242607,8,1,G4,G4,PGD,FL,Florida,PSM,NH,New Hampshire,-10.0,0.0,0700-0759,-20.0,0.0,1000-1059,0.0,1279.0
293837,1,1,NK,NK,MCO,FL,Florida,LBE,PA,Pennsylvania,-4.0,0.0,0900-0959,-5.0,0.0,1100-1159,0.0,823.0
381288,14,7,UA,UA,GUM,TT,U.S. Pacific Trust Territories and Possessions,SPN,TT,U.S. Pacific Trust Territories and Possessions,-13.0,0.0,0800-0859,-17.0,0.0,0800-0859,0.0,129.0
246400,1,1,G4,G4,IAG,NY,New York,PGD,FL,Florida,12.0,12.0,1500-1559,16.0,16.0,1800-1859,0.0,1129.0
245123,15,1,G4,G4,SWF,NY,New York,PGD,FL,Florida,-27.0,0.0,1100-1159,0.0,0.0,1400-1459,0.0,1101.0
346316,6,6,UA,OO,DEN,CO,Colorado,CNY,UT,Utah,-6.0,0.0,1600-1659,-16.0,0.0,1700-1759,0.0,283.0
243128,28,7,G4,G4,SFB,FL,Florida,CKB,WV,West Virginia,-11.0,0.0,1800-1859,-22.0,0.0,2000-2059,0.0,727.0
246694,14,7,G4,G4,PIE,FL,Florida,SWF,NY,New York,-5.0,0.0,0800-0859,-6.0,0.0,1100-1159,0.0,1055.0
244278,14,7,G4,G4,SFB,FL,Florida,PSM,NH,New Hampshire,-8.0,0.0,0700-0759,-30.0,0.0,1000-1059,0.0,1144.0
246909,14,7,G4,G4,IAG,NY,New York,PIE,FL,Florida,24.0,24.0,1100-1159,151.0,151.0,1500-1559,0.0,1069.0
243796,5,5,G4,G4,PGD,FL,Florida,IAG,NY,New York,-13.0,0.0,1600-1659,-25.0,0.0,1900-1959,0.0,1129.0
293862,26,5,NK,NK,MCO,FL,Florida,LBE,PA,Pennsylvania,-9.0,0.0,0900-0959,-19.0,0.0,1100-1159,0.0,823.0
313508,20,6,DL,OO,EKO,NV,Nevada,SLC,UT,Utah,-13.0,0.0,0600-0659,-23.0,0.0,0800-0859,0.0,200.0
562750,8,1,AS,QX,DLG,AK,Alaska,ANC,AK,Alaska,9.0,9.0,1200-1259,24.0,24.0,1300-1359,0.0,329.0
339554,28,7,UA,OO,DEN,CO,Colorado,CNY,UT,Utah,-13.0,0.0,1400-1459,-12.0,0.0,1500-1559,0.0,283.0
243642,11,4,G4,G4,SFB,FL,Florida,PSM,NH,New Hampshire,-7.0,0.0,0700-0759,-27.0,0.0,1000-1059,0.0,1144.0
562576,7,7,AS,QX,AKN,AK,Alaska,ANC,AK,Alaska,-12.0,0.0,1700-1759,-20.0,0.0,1800-1859,0.0,288.0
452807,17,3,DL,9E,BGM,NY,New York,DTW,MI,Michigan,3.0,3.0,0001-0559,-10.0,0.0,0700-0759,0.0,378.0
246016,7,7,G4,G4,SWF,NY,New York,PGD,FL,Florida,-10.0,0.0,2000-2059,-12.0,0.0,2300-2359,0.0,1101.0
556951,24,3,AS,AS,ANC,AK,Alaska,ADK,AK,Alaska,-14.0,0.0,1100-1159,-31.0,0.0,1300-1359,0.0,1192.0
252626,29,1,HA,HA,PPG,TT,U.S. Pacific Trust Territories and Possessions,HNL,HI,Hawaii,13.0,13.0,2300-2359,15.0,15.0,0001-0559,0.0,2599.0
562167,5,5,AS,QX,ANC,AK,Alaska,DLG,AK,Alaska,247.0,247.0,0900-0959,,,1100-1159,1.0,329.0
363036,2,2,DL,OO,SLC,UT,Utah,EKO,NV,Nevada,-2.0,0.0,2100-2159,-3.0,0.0,2100-2159,0.0,200.0
293860,24,3,NK,NK,MCO,FL,Florida,LBE,PA,Pennsylvania,13.0,13.0,0900-0959,-6.0,0.0,1100-1159,0.0,823.0
245638,5,5,G4,G4,IAG,NY,New York,SFB,FL,Florida,-11.0,0.0,1100-1159,-36.0,0.0,1400-1459,0.0,996.0
332513,7,7,UA,OO,LBL,KS,Kansas,DEN,CO,Colorado,-21.0,0.0,1200-1259,-26.0,0.0,1200-1259,0.0,280.0
244985,26,5,G4,G4,SFB,FL,Florida,HGR,MD,Maryland,-7.0,0.0,1700-1759,-21.0,0.0,1900-1959,0.0,780.0
238491,19,5,G4,G4,HGR,MD,Maryland,SFB,FL,Florida,112.0,112.0,2000-2059,107.0,107.0,2200-2259,0.0,780.0
564341,17,3,AS,QX,AKN,AK,Alaska,ANC,AK,Alaska,-11.0,0.0,1700-1759,-4.0,0.0,1800-1859,0.0,288.0
245379,26,5,G4,G4,PGD,FL,Florida,IAG,NY,New York,-6.0,0.0,0700-0759,-30.0,0.0,1000-1059,0.0,1129.0
238833,18,4,G4,G4,PIE,FL,Florida,HGR,MD,Maryland,7.0,7.0,0800-0859,4.0,4.0,1000-1059,0.0,861.0
564514,18,4,AS,QX,ANC,AK,Alaska,DLG,AK,Alaska,-8.0,0.0,1000-1059,-30.0,0.0,1100-1159,0.0,329.0
355351,22,1,DL,OO,EKO,NV,Nevada,SLC,UT,Utah,-8.0,0.0,0600-0659,-16.0,0.0,0800-0859,0.0,200.0
241616,4,4,G4,G4,TOL,OH,Ohio,PGD,FL,Florida,-9.0,0.0,1200-1259,-16.0,0.0,1500-1559,0.0,1016.0
244179,18,4,G4,G4,PSM,NH,New Hampshire,SFB,FL,Florida,4.0,4.0,1100-1159,-7.0,0.0,1400-1459,0.0,1144.0
